room_width,room_height,num_furniture,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4
7,7,2,3.2184624476746446,1.54382277949363,2.0249691177122706,5.639783329557374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,7,1,5.3096400003773825,0.11292203618698737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,5,4,1.7142392208790687,1.3943632636334087,6.145220054915892,3.1868849995894335,0.7807592365044449,3.3082772279612893,0.011787120401527629,2.374586607736267,-1.0,-1.0
6,3,1,2.7128715954844256,0.38854988154287984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,9,4,1.714480752658948,4.944987142885908,0.7389765684311773,4.7845249193953014,1.6950303155623616,3.9711765981748153,5.011731354287508,1.0190398316105291,-1.0,-1.0
9,4,3,4.926773861828248,2.27750886312086,4.272176739613497,1.6398309339521653,7.0327192948897395,0.029077526460340897,-1.0,-1.0,-1.0,-1.0
5,3,5,2.430107362027083,1.0886527708286253,3.8313662324960744,1.8411676362454736,3.0612809579227367,1.6148784900343494,0.5824359183857122,1.6786515231739725,1.38412175630206,0.5966981879433182
5,4,5,2.7542517547617638,2.8423355510534343,0.1945032218274334,2.9314483993713427,3.863723708064627,2.2661111583627824,1.7907228473055716,0.07986861485197239,2.432102546948572,2.5180949092709377
4,7,5,2.067119762446888,4.286408006693866,0.732025810634113,5.206922655989638,0.2492157874299532,3.3228751225921282,1.5877624939995907,0.24995911772140467,2.851025366942577,0.12479157785481432
9,6,3,3.8959904832670986,1.016551867089679,0.8056608430482557,1.3543931757516043,4.288718510959202,2.142757215998445,-1.0,-1.0,-1.0,-1.0
8,6,5,1.795260511990115,1.1474621262894051,2.498843433235268,3.9781306998101296,3.0109371476575415,3.9154664535003048,0.07053552334714719,1.489499021436963,1.3915186060213505,4.842242248935571
9,5,3,6.083254667323412,0.7453589464972534,2.0804366698113963,0.6388984902404884,2.4996285238772975,0.0449904514116386,-1.0,-1.0,-1.0,-1.0
5,6,3,3.2122165799491555,1.879471284880374,3.78282889351434,0.9891758372188519,3.0134108905764,2.2634826929559266,-1.0,-1.0,-1.0,-1.0
7,7,4,3.2859076772719744,0.7311124567294933,3.5733999690934164,4.2401691862698225,0.8251625460063639,1.705643009977289,3.433430590888406,5.663834616300958,-1.0,-1.0
3,6,4,0.8635192067611561,3.5943477637400956,0.8549123281116762,2.886936725400389,1.4387116418603907,1.7131001274180924,0.3231273535331758,2.476117309045583,-1.0,-1.0
3,4,5,1.647174572989683,1.8734248799081392,1.921856516976341,1.0413394079295368,1.7148907399736122,0.3068778081247461,1.3412218922282295,0.27315578016269704,1.2575530870997156,1.7510532715948224
9,6,4,1.5890613157966458,0.3070398105882377,1.1627450432846382,1.769867651896625,0.12131013075596897,4.805231551118462,6.117063868717674,3.0498548594473753,-1.0,-1.0
9,9,3,0.039490049347678635,6.066795017715344,4.477980861265151,5.538769814268037,0.4745825301946587,5.895320504092883,-1.0,-1.0,-1.0,-1.0
4,9,4,1.2509184855239135,5.349899671195568,2.975265546494456,6.83272398114957,1.9571748344999769,7.333776870285526,2.7556481284418677,5.825330054715961,-1.0,-1.0
3,4,5,1.86016847995031,1.7906880972143968,1.0734589464801019,0.3225611646719724,0.8313305579435875,2.3922443340730153,1.4953603533811866,2.7525783926323864,1.0486581230094298,1.4595448683262076
8,4,2,1.4113056668769157,1.3766311056581542,0.6829302466033066,0.09687398308079664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,3,1,0.2809467393357824,0.9770067051251181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,5,4,3.4379299717680394,1.261263744542894,0.9086897987046444,1.1109672700557778,1.2742861377259547,1.542799652144066,0.3850498268068847,1.169695037000778,-1.0,-1.0
7,7,3,0.6683829822069722,0.7950960930369533,2.9422531772954663,2.8427238091081213,2.547602723436026,3.938647207599673,-1.0,-1.0,-1.0,-1.0
8,5,5,4.131911380073131,0.28736769199275924,3.1644319487174526,3.1018052663689235,0.9818029890668154,2.0212907927069526,2.4298768380591125,2.2654935705248054,2.86912034884063,0.7494075766297348
3,3,1,1.9691424146072143,1.3839665193928326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,3,0.544996430108279,1.1135667230103075,1.8373798504285295,1.6605794384803783,0.7616895101360355,0.11471667744344027,-1.0,-1.0,-1.0,-1.0
6,7,1,4.489517302127319,3.152228202560263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,3,5,1.4658594604011124,1.3146775027254805,0.2936892126359065,1.8789641999507705,1.0265843552806262,1.3470504628332165,0.09346297249425795,0.395088582482626,1.9356596721595014,1.2670593768749143
9,4,3,6.492895777231777,1.6673229185199574,4.683374385777805,0.7241979138414306,6.7634628592211765,1.1885677773607686,-1.0,-1.0,-1.0,-1.0
3,4,3,1.2361107114966696,1.4654727960565292,0.538093879252121,0.8822083647735013,1.6172632882749145,1.3759807878652062,-1.0,-1.0,-1.0,-1.0
8,5,5,5.246356303026626,1.7641472456334188,6.049151705934657,2.566582137651432,5.049868225336822,2.9726492053540547,5.8911974169403765,2.9244558690579296,5.673603116762428,1.2572975875749117
9,8,3,2.21092540382812,6.055776231662092,7.1727103219416275,1.663407900180857,3.5564558896415477,1.5505811702816885,-1.0,-1.0,-1.0,-1.0
3,6,1,0.2890347431653988,3.643028688648257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,5,1.3088265952713896,3.6456404449899784,1.3239799405598651,4.410004699824251,1.0695510495485911,1.6087849391794657,3.28975748005629,3.773430171928172,4.783367147720693,2.891896626321832
7,8,1,3.6763429106452885,5.0737236030625805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,4,2.863157305364342,0.7303783904891779,1.4285633401332993,0.44163149041429683,0.7620887287466327,1.3816458717844116,2.1759751261547455,4.2861472094846444,-1.0,-1.0
7,5,1,3.5622005435115165,0.8834649564747292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,9,1,4.010214516150812,6.498948499200132,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,6,5,2.0371368230043796,1.251535344928898,2.3010656106112264,3.1592304677728773,1.5850718942930224,2.3648029849230463,2.8613062407787755,4.590897317538905,1.4778274977608263,3.9969338662607323
7,4,3,5.035110492921705,0.02460957055919477,2.8078973081350584,1.1805408855215096,2.4962065556248882,0.735223779050457,-1.0,-1.0,-1.0,-1.0
7,5,1,0.6366487678458701,1.3833177828738377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,5,4,2.5470434334017127,3.347099931193635,0.4607616728491535,1.5284673617011069,1.8903828148304607,2.0133608202934745,3.064770683867498,1.122928939074301,-1.0,-1.0
3,8,1,0.9519139769935074,5.866305456086341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,5,1,2.4467765775061063,3.69330408911932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,9,2,2.9737057467532173,0.2972424464717305,5.030428094455073,7.262860285580965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,6,2,2.51003375993433,3.984101988674995,1.2620008586451248,2.346364728297396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,4,1,3.2282800946323817,0.30150226866317675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,6,4,1.6040738229523863,2.335076242809659,2.028205596944362,1.8588745985488409,2.0516366080468567,1.8408504337613651,2.4892771829373816,4.028265023662257,-1.0,-1.0
4,6,3,0.40627371001234336,0.12146849384678637,1.3820769463846312,2.5169182899003903,2.730147704346145,0.011848024122375622,-1.0,-1.0,-1.0,-1.0
5,3,3,3.298479475502072,1.7292611836342044,1.877192817437209,0.8681212307428514,1.9103090334217407,1.155782410171221,-1.0,-1.0,-1.0,-1.0
4,9,1,1.3495870319790308,3.595672998919846,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,9,1,4.123433549351994,0.4321464012796108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,5,3,2.5662320400496474,1.8544685248187713,3.0952457116000613,2.7992581075027454,2.6455265151480005,1.7969269599185602,-1.0,-1.0,-1.0,-1.0
7,7,3,0.8312886487422799,3.4124597258700557,2.6719596174036457,5.851707051652337,2.611963480412693,0.46847083508387755,-1.0,-1.0,-1.0,-1.0
3,6,2,1.7291096202604488,2.40338586193358,1.8866626114941718,2.1317997042683046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,4,4,4.318237888959943,0.8003461835927942,5.740334718193599,0.15765437120527803,6.829513293389189,0.45423476941587504,3.5980274716643326,0.7858111087488152,-1.0,-1.0
8,3,4,6.446598260980835,1.501000517812242,6.185456693551427,0.5249335012955525,6.435441117433177,1.4455439429567,4.27690320540384,0.06561358705700981,-1.0,-1.0
4,9,5,1.1049558554540881,7.388728858581507,0.847762897786164,1.8762062983162417,0.9375112270448058,5.890019293040371,0.26351742673057554,5.1322533068534035,2.6190111294496647,1.8270034745804589
3,3,3,0.25429080745513555,1.6856854109817345,1.4184749605591804,1.1081955469965108,1.0421266648134535,0.8228408404488043,-1.0,-1.0,-1.0,-1.0
7,9,5,0.05516491180791272,6.7810901321570105,5.764924878198154,2.256650706771153,5.941187213972421,3.8955548911799953,1.2285125664273453,2.1924830265013,2.8427176677571153,1.3281041152875757
4,7,5,2.561431387558164,1.6238886442601272,0.46678136973495954,2.5902526903242955,2.959458257543022,3.625254139575499,0.6461783766146235,5.438111400074376,2.052192564860435,0.49315590265427933
6,7,2,1.4964485897793218,0.08509225571358181,0.06396553405305982,2.4631628845508944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,3,3,0.6742683521277741,0.2952031025363009,1.1863683251413806,0.006351312668626985,2.2670788820472865,1.0356036371623711,-1.0,-1.0,-1.0,-1.0
3,8,4,1.7209764158086922,2.90537605620706,1.1769275456044983,3.0439774607134167,1.1864582995957702,5.133003204215204,1.8143890648148522,6.764071335239143,-1.0,-1.0
4,5,1,0.13948881309924155,1.9351804949801035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,6,4,3.974854784361425,2.5204424392720233,1.1524678712232368,1.5480951171464885,0.9865015293195087,2.668895452685117,0.2201096855232274,2.934889130056591,-1.0,-1.0
8,5,5,6.248063255312329,0.10160985864559624,1.6014000612597967,3.855562275790295,2.850665591329517,2.7960951165021197,4.92210533903769,3.1266756031830134,1.0416275881461758,1.6306928699216883
4,9,1,2.108630698258592,2.485998481793028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,5,2,2.459599605171288,0.5756446476714414,0.3986827941247578,3.7650454496864048,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,1,3.0416725029682476,0.7772914258577188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,9,1,3.266714630204586,0.14540170741862202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,6,3,3.0696253066616634,3.158257357148708,2.9717859465079344,0.21356615503479004,6.022856099318966,2.0706017824111034,-1.0,-1.0,-1.0,-1.0
4,8,2,0.2569123067587564,5.802433784128361,1.935410458667862,0.2982678840170646,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,7,1,1.9104355985111834,5.206814526225214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,5,4,0.635724947858613,0.28709771637408954,0.0690101284666057,0.6486369158440275,0.5977224614309253,0.513757306146688,5.327797864191012,3.901418572056201,-1.0,-1.0
3,8,5,0.9665886068363869,1.6601738802845967,0.27454664744487944,0.9820627291408326,1.5363817980179495,1.1540080165631756,1.3461543486417815,5.071867092269506,1.33263336651342,2.8974839524814855
8,4,3,0.03978219257806748,0.4002647922530803,2.325912576747367,2.3699671000411215,6.9612138682820826,1.4085084778333656,-1.0,-1.0,-1.0,-1.0
4,8,4,0.9171801287269509,4.943269717119171,2.405411077734044,5.134510830265591,0.4372135418094186,1.825595347020699,0.8141382856371402,4.752664385529172,-1.0,-1.0
5,5,3,3.335950116330347,0.47023106248643476,3.411030164837116,3.797555336731045,1.2294081456256007,1.7066892973707692,-1.0,-1.0,-1.0,-1.0
8,7,4,1.337960585887277,5.961555287489671,3.1876431603000057,4.690369952074722,0.27982295485680353,0.5062488220785255,6.78798065684779,0.45484693083097594,-1.0,-1.0
7,6,1,3.0763923739495276,1.4859937503276577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,6,3,0.22845553074952663,4.534169232208176,1.0829037189810122,4.348404450546159,1.521303998898095,3.008964128570027,-1.0,-1.0,-1.0,-1.0
3,9,3,0.6055492366575961,7.243111890446808,0.22027514853200136,5.8177705496517795,1.3278848800602432,0.724027869261298,-1.0,-1.0,-1.0,-1.0
5,5,1,3.651646287796241,1.4847866459259804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,6,2,2.26478295613986,3.050498523140645,2.6975884212163206,2.920375011805228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,7,1,3.038828756507286,1.7872699820118265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,5,4,0.44018869488548873,0.14770083519364263,1.1299679058946186,3.1465094751721723,0.34468230250212595,0.33319360945988485,0.7142315949099605,2.2160524941552735,-1.0,-1.0
9,6,2,5.54486510459888,0.9971281882222627,4.131378571345964,3.9459542074063862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,3,5,1.159421565210225,1.8275989718756644,1.778134916517075,1.2420005125607314,0.3050508890452055,0.528435157089155,1.3385833423078908,0.16714751022029595,1.3523346437150277,0.9206859434439225
5,9,3,1.58932687041733,4.783704095671084,2.63511612855656,4.714250059510206,2.7928837690355626,4.4870088653980105,-1.0,-1.0,-1.0,-1.0
7,9,3,1.374493957411922,4.908203296030209,3.6749321799194483,2.840580186431919,1.7149465023835155,7.929800990887832,-1.0,-1.0,-1.0,-1.0
6,6,4,1.3522381970823738,3.105624489020152,0.5459498480456437,2.171980544717968,3.578512035121391,2.2313238481875897,1.9651945088238176,2.1952181046457184,-1.0,-1.0
